96,5,东线,16,右安门东,特3、特12、458、377、63、741路右安门东站公交车出站口处，有个西城区人民法院南区的指路牌，在南二环辅路路北侧,6:26,7:50,12:14,16:14,20130715165941856.JPG;20130715165952778.JPG;20130715170000591.JPG
97,5,东线,17,训练场,东方时尚驾校,6:55,8:55,12:55,16:55,
98,5,东线,18,返回,东方时尚驾校,9:05,13:05,17:15,19:15/21:05,
99,6,中线,1,马甸桥北,925、625、641、55路马甸桥北站公交车站出站口处，在辅路路西侧（对面是中国科技会展中心）,5：50,7:00,11:20,15:20,20130715172153434.JPG;20130715172204138.JPG;20130715172210341.JPG
100,6,中线,2,德外关厢,315、55路德外关厢站公交车站进站口处，在路西侧，背后是中国银行的ATM取款机。,5:52,7:02,11:22,15:22,20130715172325481.JPG;20130715172332231.JPG;20130715172339763.JPG
101,6,中线,3,新街口豁口（积水潭桥西）,运通104、夜班车206路新街口豁口站出站口，331、347总站停车场入口人行过街天桥下，在二环路辅路路北侧（对面是中国石化加油站）,5:56,7:15,11:29,15:29,20130715172417309.JPG;20130715172424106.JPG
102,6,中线,4,玉桃园,27、44外环、618路玉桃园站公交车站出站口过街天桥下，在主路路北侧（对面是国际商会大厦）,5:58,7:18,11:31,15:31,20130715172507591.JPG;20130715172513544.JPG
103,6,中线,5,百万庄东口（全天返回不停）,714、697、388、15、65路百万庄东口站公交车站进站口处，在主路路西侧，背后是银龙苑宾馆。,5:59,7:22,11:34,15:34,20140721122513328.jpg;20140721122519656.jpg;20140721122525078.jpg
104,6,中线,6,阜成门南,42、618、456路阜成门南站公交车站出站口处，在辅路路西侧（背后是三夫户外商店和民生银行）,6:01,7:28,11:39,15:39,20130715172600591.JPG;20130715172606653.JPG
105,6,中线,7,红塔礼堂,红塔礼堂东方时尚俱乐部对面,6:05,7:33,11:44,15:44,20130804072159717.JPG;20130804072206607.JPG;20130804072214482.JPG
106,6,中线,8,木樨地西,65、68、78、308、337路木樨地西站公交车站出站口处，在辅路路北侧。（右背后是茂林居酒楼）,6:09,7:38,11:48,15:48,20130715172743950.JPG;20130715172758966.JPG;20130715172804059.JPG
107,6,中线,9,公主坟(新兴桥桥南),新兴桥桥南，在三环路辅路路西侧，海司军队东大门北侧工商银行门前路边,6:14,7:47,11:53,15:53,20130715172849138.JPG;20130715172857513.JPG;20130723113911953.jpg
108,6,中线,10,六里桥南,691、687路六里桥南站公交车站北侧30米，在三环路辅路路西侧（对面是亿客隆的宝岛眼镜）,6:18,7:57,12:01,16:01,20131031175917734.JPG;20130715173036372.JPG;20130715173046403.JPG
